year,bcg_mtrnoint,tic,sic
1986,0.140862509,4570B,1311
1986,0.459119016,NU3,4911
1987,0.4,NU3,4911
1988,0.34,NU3,4911
1989,0.334852075,NU3,4911
1990,0.339452874,NU3,4911
1991,0.34,NU3,4911
1992,0.34,NU3,4911
1993,0.35,NU3,4911
1994,0.341396532,NU3,4911
1995,0.348170057,NU3,4911
1996,0.333490637,NU3,4911
1997,0.35,NU3,4911
1998,0.310663756,NU3,4911
1999,0.34193442,NU3,4911
2000,0.346108084,NU3,4911
1986,0.46,SVTG,5045
1987,0.339473371,SVTG,5045
1988,0.335659211,SVTG,5045
1989,0.24455964,SVTG,5045
1990,0.4,SVTG,5045
1991,0.34,SVTG,5045
1992,0.235160378,SVTG,5045
1993,0.313638007,SVTG,5045
1994,0.24865098,SVTG,5045
1995,0.203916118,SVTG,5045
1996,0.292803073,SVTG,5045
1997,0.337204662,SVTG,5045
1998,0.347940267,SVTG,5045
1999,0.341481753,SVTG,5045
1986,0.431344843,WMIC,3679
1987,0.46,WMIC,3679
1988,0.46,WMIC,3679
1989,0.46,WMIC,3679
1990,0.145236555,WMIC,3679
1991,0.279733119,WMIC,3679
1992,0.297604844,WMIC,3679
1993,0.176706152,WMIC,3679
1994,0.233668082,WMIC,3679
1995,0.152530761,WMIC,3679
1996,0.297723946,WMIC,3679
1986,0.033951358,CHJI,1600
1987,0.037462612,CHJI,1600
1988,0.033595121,CHJI,1600
1989,0.066060153,CHJI,1600
1990,0.051290098,CHJI,1600
1991,0.0247644,CHJI,1600
1992,0.084911914,CHJI,1600
1993,0.079156532,CHJI,1600
1994,0.071921995,CHJI,1600
1995,0.017128946,CHJI,1600
1996,0.026137684,CHJI,1600
1997,0.004871025,CHJI,1600
1998,0,CHJI,1600
1999,0.016699253,CHJI,1600
2000,0,CHJI,1600
1986,0.4460735,DHR1,3451
1987,0.399270744,DHR1,3451
1988,0.337731127,DHR1,3451
1989,0.34,DHR1,3451
1990,0.34,DHR1,3451
1991,0.34,DHR1,3451
1986,0.4518,6550B,4941
1987,0.397357293,6550B,4941
1988,0.3332,6550B,4941
1989,0.34,6550B,4941
1990,0.339452874,6550B,4941
1991,0.334333448,6550B,4941
1992,0.34,6550B,4941
1993,0.35,6550B,4941
1986,0.46,AT3,4813
1987,0.388452914,AT3,4813
1988,0.330047661,AT3,4813
1989,0.34,AT3,4813
1990,0.34,AT3,4813
1991,0.34,AT3,4813
1992,0.34,AT3,4813
1993,0.35,AT3,4813
1994,0.340526241,AT3,4813
1995,0.349125581,AT3,4813
1996,0.3436,AT3,4813
1986,0.076044075,WSTD,7011
1987,0.076810834,WSTD,7011
1988,0.095290936,WSTD,7011
1989,0.094535959,WSTD,7011
1990,0.127802519,WSTD,7011
1991,0.092745436,WSTD,7011
1992,0.103956667,WSTD,7011
1993,0.203182341,WSTD,7011
1994,0.21698233,WSTD,7011
1995,0.220812159,WSTD,7011
1996,0.204204171,WSTD,7011
1997,0.229326948,WSTD,7011
1998,0.302016341,WSTD,7011
1999,0.302658938,WSTD,7011
2000,0.282789234,WSTD,7011
1986,0.443874998,0602B,2030
1987,0.378561137,0602B,2030
1988,0.328088866,0602B,2030
1989,0.317836751,0602B,2030
1990,0.4,0602B,2030
1991,0.334024866,0602B,2030
1992,0.326526807,0602B,2030
1993,0.324996132,0602B,2030
1994,0.314869313,0602B,2030
1995,0.308547098,0602B,2030
1996,0.314749667,0602B,2030
1997,0.34856168,0602B,2030
1998,0.3724,0602B,2030
1999,0.29875916,0602B,2030
2000,0.332290576,0602B,2030
1986,0.266726378,NVAL.,6512
1987,0.308575876,NVAL.,6512
1988,0.160636061,NVAL.,6512
1989,0.17236913,NVAL.,6512
1990,0.093467267,NVAL.,6512
1991,0.032557482,NVAL.,6512
1992,0.025696151,NVAL.,6512
1993,0.151627359,NVAL.,6512
1994,0.35,NVAL.,6512
1995,0.338292269,NVAL.,6512
1996,0.309259808,NVAL.,6512
1997,0.35,NVAL.,6512
1998,0.286924262,NVAL.,6512
1999,0.196202446,NVAL.,6512
2000,0.3366,NVAL.,6512
1986,0.120331313,3NVLY1,4822
1986,0.446998034,WW.,4953
1987,0.447147339,WW.,4953
1988,0.397531184,WW.,4953
1989,0.330970548,WW.,4953
1990,0.339412883,WW.,4953
1991,0.330094479,WW.,4953
1992,0.336430631,WW.,4953
1993,0.338441784,WW.,4953
1994,0.347732898,WW.,4953
1995,0.3498,WW.,4953
1986,0.039935969,3WWTV,7819
1987,0.070069566,3WWTV,7819
1988,0.104124184,3WWTV,7819
1989,0.106234805,3WWTV,7819
1990,0.071186092,3WWTV,7819
1991,0.03130228,3WWTV,7819
1986,0.4508,WX1,6159
1987,0.380981998,WX1,6159
1988,0.34,WX1,6159
1989,0.34,WX1,6159
1990,0.330634698,WX1,6159
1991,0.34,WX1,6159
1992,0.34,WX1,6159
1986,0.45596743,CBS.2,4833
1987,0.377004479,CBS.2,4833
1988,0.34,CBS.2,4833
1989,0.34,CBS.2,4833
1990,0.331223462,CBS.2,4833
1991,0.334632911,CBS.2,4833
1992,0.34,CBS.2,4833
1993,0.34910152,CBS.2,4833
1994,0.346894586,CBS.2,4833
1995,0.343678412,CBS.2,4833
1996,0.35,CBS.2,4833
1997,0.337222841,CBS.2,4833
1998,0.338788149,CBS.2,4833
1999,0.332736964,CBS.2,4833
1986,0.386027203,2461B,6552
1987,0.387149746,2461B,6552
1988,0.335463824,2461B,6552
1989,0.289448471,2461B,6552
1990,0.46,2461B,6552
1991,0.127513693,2461B,6552
1992,0.317329001,2461B,6552
1993,0.3342,2461B,6552
1994,0,2461B,6552
1995,0,2461B,6552
1996,0.269665827,2461B,6552
1997,0.230089208,2461B,6552
1998,0.281091549,2461B,6552
1999,0.240070648,2461B,6552
2000,0.273626779,2461B,6552
1986,0.457168984,WLBAQ,1220
1987,0.328009946,WLBAQ,1220
1988,0.316447661,WLBAQ,1220
1989,0.34,WLBAQ,1220
1990,0.316841498,WLBAQ,1220
1991,0.269646703,WLBAQ,1220
1992,0.34,WLBAQ,1220
1993,0.228650466,WLBAQ,1220
1994,0.307353689,WLBAQ,1220
1995,0.171158369,WLBAQ,1220
1996,0.27033012,WLBAQ,1220
1997,0.271447652,WLBAQ,1220
1998,0.301492066,WLBAQ,1220
1999,0.286467422,WLBAQ,1220
2000,0.269287431,WLBAQ,1220
1986,0.43656317,MWV,2631
1987,0.454203247,MWV,2631
1988,0.398607965,MWV,2631
1989,0.34,MWV,2631
1990,0.339439105,MWV,2631
1991,0.339142715,MWV,2631
1992,0.339556923,MWV,2631
1993,0.34,MWV,2631
1994,0.35,MWV,2631
1995,0.35,MWV,2631
1996,0.35,MWV,2631
1997,0.35,MWV,2631
1998,0.35,MWV,2631
1999,0.346558445,MWV,2631
2000,0.35,MWV,2631
1986,0.407766879,TWDG,7948
1987,0.360634459,TWDG,7948
1988,0.307217124,TWDG,7948
1989,0.313600148,TWDG,7948
1990,0.310041498,TWDG,7948
1991,0.330189044,TWDG,7948
1992,0.34,TWDG,7948
1993,0.315478304,TWDG,7948
1994,0.3452,TWDG,7948
1995,0.3426,TWDG,7948
1996,0.282223266,TWDG,7948
1997,0.271324119,TWDG,7948
1998,0.322417715,TWDG,7948
1999,0.34,TWDG,7948
2000,0.299709466,TWDG,7948
1986,0.304332505,WWON,7900
1987,0.423390131,WWON,7900
1988,0.382306477,WWON,7900
1989,0.34,WWON,7900
1990,0.312164279,WWON,7900
1991,0.34,WWON,7900
1992,0.334740326,WWON,7900
1993,0.34,WWON,7900
1994,0.316679959,WWON,7900
1995,0.348442034,WWON,7900
1996,0.3496,WWON,7900
1997,0.343,WWON,7900
1998,0.325066101,WWON,7900
1999,0.338346377,WWON,7900
2000,0.344558214,WWON,7900
1986,0.044034834,5200B,8062
1986,0.079958002,WSTW,1311
1987,0.055529532,WSTW,1311
1988,0.131420544,WSTW,1311
1989,0.116370506,WSTW,1311
1990,0.306870064,WSTW,1311
1986,0.46,WETT,5141
1987,0.392,WETT,5141
1988,0.336656775,WETT,5141
1989,0.34,WETT,5141
1990,0.34,WETT,5141
1991,0.337731127,WETT,5141
1986,0.4508,WEYS,5130
1987,0.386994402,WEYS,5130
1988,0.34,WEYS,5130
1989,0.34,WEYS,5130
1990,0.339452874,WEYS,5130
1991,0.3332,WEYS,5130
1992,0.34,WEYS,5130
1993,0.34,WEYS,5130
1994,0.328135338,WEYS,5130
1995,0.347126153,WEYS,5130
1996,0.346391479,WEYS,5130
1997,0.352879552,WEYS,5130
1998,0.368314233,WEYS,5130
1999,0.3426,WEYS,5130
2000,0.340677215,WEYS,5130
1986,0.4508,WY,2400
1987,0.4,WY,2400
1988,0.34,WY,2400
1989,0.34,WY,2400
1990,0.34,WY,2400
1991,0.337412556,WY,2400
1992,0.335768719,WY,2400
1993,0.347178302,WY,2400
1994,0.35,WY,2400
1995,0.35,WY,2400
1996,0.35,WY,2400
1997,0.35,WY,2400
1998,0.343084132,WY,2400
1999,0.35,WY,2400
2000,0.343,WY,2400
1986,0.261773063,WLE.,6510
1987,0.273877835,WLE.,6510
1986,0.256590001,HNH,3420
1987,0.251987867,HNH,3420
1988,0.291779566,HNH,3420
1989,0.337901488,HNH,3420
1990,0.326297854,HNH,3420
1991,0.331823208,HNH,3420
1992,0.34,HNH,3420
1993,0.344282247,HNH,3420
1994,0.344301283,HNH,3420
1995,0.348759179,HNH,3420
1996,0.336318816,HNH,3420
1997,0.35,HNH,3420
1998,0.339544296,HNH,3420
1999,0.338766215,HNH,3420
2000,0.23165935,HNH,3420
1986,0.442160847,WHENQ,5735
1987,0.362300418,WHENQ,5735
1988,0.336147986,WHENQ,5735
1989,0.338961418,WHENQ,5735
1990,0.339459205,WHENQ,5735
1991,0.339482336,WHENQ,5735
1992,0.336430631,WHENQ,5735
1993,0.35003915,WHENQ,5735
1994,0.328149206,WHENQ,5735
1995,0.3506,WHENQ,5735
1996,0.35,WHENQ,5735
1997,0.334423412,WHENQ,5735
1998,0.351418212,WHENQ,5735
1999,0.333267797,WHENQ,5735
2000,0.35,WHENQ,5735
1986,0.069045865,2829B,2631
1986,0.455015393,WHR,3630
1987,0.394244115,WHR,3630
1988,0.34,WHR,3630
1989,0.34,WHR,3630
1990,0.337426397,WHR,3630
1991,0.34,WHR,3630
1992,0.338291844,WHR,3630
1993,0.35,WHR,3630
1994,0.35,WHR,3630
1995,0.349511628,WHR,3630
1996,0.35,WHR,3630
1997,0.35,WHR,3630
1998,0.35,WHR,3630
1999,0.35,WHR,3630
2000,0.347993791,WHR,3630
1986,0.42417352,AEP7,4911
1987,0.381150001,AEP7,4911
1988,0.321645076,AEP7,4911
1989,0.334602682,AEP7,4911
1990,0.329037157,AEP7,4911
1991,0.338440534,AEP7,4911
1992,0.319152416,AEP7,4911
1993,0.181675779,AEP7,4911
1994,0.303288285,AEP7,4911
1995,0.336817542,AEP7,4911
1996,0.331639054,AEP7,4911
1997,0.311370422,AEP7,4911
1998,0.322268238,AEP7,4911
1999,0.312256867,AEP7,4911
2000,0.318093132,AEP7,4911
1986,0.297997045,1245B,5140
1987,0.261802485,1245B,5140
1988,0.163612231,1245B,5140
1989,0.304272534,1245B,5140
1986,0.387484398,WHT.1,3721
1987,0.382995508,WHT.1,3721
1988,0.46,WHT.1,3721
1989,0.270443846,WHT.1,3721
1990,0.34,WHT.1,3721
1991,0.34,WHT.1,3721
1992,0.34,WHT.1,3721
1993,0.34,WHT.1,3721
1994,0.202683541,WHT.1,3721
1995,0.321739912,WHT.1,3721
1996,0.331412274,WHT.1,3721
1997,0.156349488,WHT.1,3721
1986,0.152673629,WPCO,1311
1987,0.169537147,WPCO,1311
1988,0.246203022,WPCO,1311
1989,0.285172614,WPCO,1311
1990,0.306882017,WPCO,1311
1986,0.160000247,WIX.1,8200
1987,0.103103662,WIX.1,8200
1988,0.188595518,WIX.1,8200
1989,0.32552656,WIX.1,8200
1990,0.290593483,WIX.1,8200
1991,0.297627071,WIX.1,8200
1992,0.34,WIX.1,8200
1993,0.250377992,WIX.1,8200
1994,0.283109787,WIX.1,8200
1995,0.288010974,WIX.1,8200
1996,0.285215834,WIX.1,8200
1997,0.290065522,WIX.1,8200
1998,0.301571142,WIX.1,8200
1999,0.296488815,WIX.1,8200
2000,0.293269125,WIX.1,8200
1986,0.46,WKR,3490
1987,0.4508,WKR,3490
1988,0.4,WKR,3490
1989,0.337251013,WKR,3490
1990,0.34,WKR,3490
1991,0.34,WKR,3490
1992,0.34,WKR,3490
1993,0.334095824,WKR,3490
1994,0.330977539,WKR,3490
1995,0.334889775,WKR,3490
1996,0.34,WKR,3490
1997,0.158685293,WKR,3490
1998,0.219983085,WKR,3490
1986,0.127085094,WCAT.1,7373
1987,0.104305576,WCAT.1,7373
1988,0.123859412,WCAT.1,7373
1989,0.145964574,WCAT.1,7373
1990,0.121670038,WCAT.1,7373
1991,0.127858352,WCAT.1,7373
1986,0.05796125,WRO.1,1311
1986,0.46,7561A,2273
1987,0.4,7561A,2273
1988,0.339414018,7561A,2273
1989,0.3332,7561A,2273
1990,0.34,7561A,2273
1991,0.34,7561A,2273
1992,0.34,7561A,2273
1993,0.277250126,7561A,2273
1986,0.077041148,PLNIQ,1311
1987,0.080314012,PLNIQ,1311
1988,0.064590875,PLNIQ,1311
1989,0.134544443,PLNIQ,1311
1990,0.038144247,PLNIQ,1311
1986,0.425083287,8239B,5661
1987,0.394312901,8239B,5661
1988,0.323094111,8239B,5661
1989,0.46,8239B,5661
1990,0.425,8239B,5661
1991,0.116257382,8239B,5661
1986,0.358765034,WSVS,7374
1987,0.315724182,WSVS,7374
1988,0.294984292,WSVS,7374
1989,0.297333809,WSVS,7374
1990,0.2992,WSVS,7374
1991,0.312494524,WSVS,7374
1986,0.253445461,1628B,7990
1987,0.207030649,1628B,7990
1988,0.268542863,1628B,7990
1989,0.184103314,1628B,7990
1986,0.134221462,WLDR10,2300
1987,0.051548564,WLDR10,2300
1986,0.429075466,JW.A,2721
1987,0.384,JW.A,2721
1988,0.336032614,JW.A,2721
1989,0.322300433,JW.A,2721
1990,0.314641383,JW.A,2721
1991,0.3332,JW.A,2721
1992,0.332203007,JW.A,2721
1993,0.3428,JW.A,2721
1994,0.339282726,JW.A,2721
1995,0.3498,JW.A,2721
1996,0.341708361,JW.A,2721
1997,0.3358,JW.A,2721
1998,0.35,JW.A,2721
1999,0.343,JW.A,2721
2000,0.35,JW.A,2721
1986,0.455170854,WAE.,7200
1987,0.388252742,WAE.,7200
1988,0.46,WAE.,7200
1986,0.451021911,WLL.1,2621
1987,0.384,WLL.1,2621
1988,0.34,WLL.1,2621
1989,0.3332,WLL.1,2621
1990,0.34,WLL.1,2621
1991,0.339475958,WLL.1,2621
1992,0.337802926,WLL.1,2621
1993,0.345714721,WLL.1,2621
1994,0.35,WLL.1,2621
1995,0.35,WLL.1,2621
1996,0.35,WLL.1,2621
1997,0.329844077,WLL.1,2621
1998,0.346169826,WLL.1,2621
1999,0.35,WLL.1,2621
2000,0.35,WLL.1,2621
1986,0.4508,RXL.1,5063
1987,0.4,RXL.1,5063
1988,0.336021758,RXL.1,5063
1989,0.34,RXL.1,5063
1990,0.34,RXL.1,5063
1991,0.338157662,RXL.1,5063
1992,0.306800381,RXL.1,5063
1993,0.341340267,RXL.1,5063
1994,0.35,RXL.1,5063
1995,0.346957662,RXL.1,5063
1996,0.34669875,RXL.1,5063
1986,0.46,WMB,4922
1987,0.334384706,WMB,4922
1988,0.336158223,WMB,4922
1989,0.338352451,WMB,4922
1990,0.323415762,WMB,4922
1991,0.337047223,WMB,4922
1992,0.3332,WMB,4922
1993,0.343,WMB,4922
1994,0.35,WMB,4922
1995,0.340187874,WMB,4922
1996,0.35,WMB,4922
1997,0.34255922,WMB,4922
1998,0.35,WMB,4922
1999,0.35,WMB,4922
2000,0.337658911,WMB,4922
1986,0.423382166,WWWM,5084
1987,0.36208348,WWWM,5084
1988,0.321258312,WWWM,5084
1989,0.320285463,WWWM,5084
1990,0.328607601,WWWM,5084
1991,0.3128,WWWM,5084
1992,0.335392297,WWWM,5084
1986,0.355628409,WMSI,3440
1987,0.424304861,WMSI,3440
1988,0.363921345,WMSI,3440
1989,0.304833947,WMSI,3440
1990,0.309009354,WMSI,3440
1991,0.288620829,WMSI,3440
1992,0.309010931,WMSI,3440
1993,0.12538688,WMSI,3440
1994,0.096161975,WMSI,3440
1995,0.130283349,WMSI,3440
1996,0.297233812,WMSI,3440
1997,0.317814544,WMSI,3440
1998,0.310428127,WMSI,3440
1999,0.28594248,WMSI,3440
2000,0.311615956,WMSI,3440
1986,0.46,WMS.1,3990
1987,0.388631907,WMS.1,3990
1988,0.33817443,WMS.1,3990
1989,0.310959968,WMS.1,3990
1990,0.297215742,WMS.1,3990
1991,0.330141876,WMS.1,3990
1992,0.3264,WMS.1,3990
1993,0.339480595,WMS.1,3990
1994,0.35,WMS.1,3990
1995,0.336,WMS.1,3990
1996,0.365501544,WMS.1,3990
1997,0.3428,WMS.1,3990
1998,0.25119173,WMS.1,3990
1999,0.289616348,WMS.1,3990
2000,0.363752274,WMS.1,3990
1986,0.413473805,WSM,5961
1987,0.375269423,WSM,5961
1988,0.334055225,WSM,5961
1989,0.34,WSM,5961
1990,0.34,WSM,5961
1991,0.3332,WSM,5961
1992,0.325387189,WSM,5961
1993,0.35,WSM,5961
1994,0.34701353,WSM,5961
1995,0.331883014,WSM,5961
1996,0.35,WSM,5961
1997,0.3428,WSM,5961
1998,0.35,WSM,5961
1999,0.348071616,WSM,5961
2000,0.35,WSM,5961
1986,0.350610535,WLSE,6513
1987,0.341946914,WLSE,6513
1988,0.336187794,WLSE,6513
1989,0.298010426,WLSE,6513
1990,0.294147917,WLSE,6513
1991,0.2810049,WLSE,6513
1992,0.288988533,WLSE,6513
1993,0.286230461,WLSE,6513
1994,0.305511809,WLSE,6513
1995,0.338114721,WLSE,6513
1996,0.313496731,WLSE,6513
1997,0.308622027,WLSE,6513
1998,0.296162665,WLSE,6513
1999,0.284042554,WLSE,6513
2000,0.302720511,WLSE,6513
1986,0.313316452,WLBR,3231
1987,0.4,WLBR,3231
1988,0.41598982,WLBR,3231
1989,0.278755343,WLBR,3231
1990,0.4,WLBR,3231
1991,0.260178089,WLBR,3231
1992,0.123749288,WLBR,3231
1993,0.05101484,WLBR,3231
1994,0.116056454,WLBR,3231
1995,0.106446282,WLBR,3231
1996,0.091331582,WLBR,3231
1997,0.108867157,WLBR,3231
1998,0.124411049,WLBR,3231
1999,0.106169009,WLBR,3231
2000,0.195226417,WLBR,3231
1986,0.457818636,WILF,2011
1987,0.425817874,WILF,2011
1988,0.390203298,WILF,2011
1986,0.347892717,ESNI,4822
1987,0.221674938,ESNI,4822
1988,0.273990469,ESNI,4822
1989,0.242729729,ESNI,4822
1990,0.279095048,ESNI,4822
1991,0.264556491,ESNI,4822
1992,0.39,ESNI,4822
1993,0.34,ESNI,4822
1994,0.15022281,ESNI,4822
1995,0.150500327,ESNI,4822
1996,0.151681648,ESNI,4822
1997,0.177974214,ESNI,4822
1998,0.231573972,ESNI,4822
1999,0.071960514,ESNI,4822
2000,0.142904052,ESNI,4822
1986,0.283466243,WLTN,3460
1987,0.428279781,WLTN,3460
1988,0.388981998,WLTN,3460
1986,0.160768905,RCSH,1311
1987,0.094758786,RCSH,1311
1988,0.109282995,RCSH,1311
1989,0.183975516,RCSH,1311
1990,0.108495556,RCSH,1311
1991,0.115556022,RCSH,1311
1992,0.086136493,RCSH,1311
1993,0.128633588,RCSH,1311
1994,0.146090802,RCSH,1311
1995,0.122506044,RCSH,1311
1996,0.12520499,RCSH,1311
1997,0.066702701,RCSH,1311
1998,0.020977197,RCSH,1311
1999,0,RCSH,1311
2000,0.150465264,RCSH,1311
1986,0.031347033,4495B,3523
1987,0,4495B,3523
1988,0,4495B,3523
1989,0.004234698,4495B,3523
1990,0.050674423,4495B,3523
1991,0.020774793,4495B,3523
1986,0.412848414,APN.1,3634
1987,0.380053821,APN.1,3634
1988,0.329242486,APN.1,3634
1989,0.33833757,APN.1,3634
1990,0.30529385,APN.1,3634
1991,0.34,APN.1,3634
1992,0.34,APN.1,3634
1993,0.364431486,APN.1,3634
1994,0.333633279,APN.1,3634
1995,0.34,APN.1,3634
1996,0.35,APN.1,3634
1997,0.319868983,APN.1,3634
1998,0.35,APN.1,3634
1999,0.34798813,APN.1,3634
2000,0.337748128,APN.1,3634
1986,0.4518,4374B,3640
1987,0.121496999,4374B,3640
1988,0.46,4374B,3640
1986,0.415358147,WING.1,4512
1987,0.351704853,WING.1,4512
1986,0.4508,WINN,5411
1987,0.46,WINN,5411
1988,0.395566704,WINN,5411
1989,0.34,WINN,5411
1990,0.337927796,WINN,5411
1991,0.34,WINN,5411
1992,0.3332,WINN,5411
1993,0.34,WINN,5411
1994,0.35,WINN,5411
1995,0.336,WINN,5411
1996,0.35,WINN,5411
1997,0.35,WINN,5411
1998,0.35,WINN,5411
1999,0.343,WINN,5411
2000,0.342507996,WINN,5411
1986,0.447258586,WGO,3790
1987,0.4508,WGO,3790
1988,0.374732052,WGO,3790
1989,0.46,WGO,3790
1990,0.46,WGO,3790
1991,0.175244108,WGO,3790
1992,0.162047822,WGO,3790
1993,0.255822313,WGO,3790
1994,0.300592562,WGO,3790
1995,0.345714721,WGO,3790
1996,0.366959453,WGO,3790
1997,0.332917119,WGO,3790
1998,0.344450853,WGO,3790
1999,0.326606506,WGO,3790
2000,0.346504751,WGO,3790
1986,0.393624979,JAX,5812
1987,0.46,JAX,5812
1988,0.292929458,JAX,5812
1989,0.221555418,JAX,5812
1990,0.298059824,JAX,5812
1991,0.332690062,JAX,5812
1992,0.33169162,JAX,5812
1993,0.324781874,JAX,5812
1994,0.316901185,JAX,5812
1995,0.33270042,JAX,5812
1996,0.319215616,JAX,5812
1997,0.34,JAX,5812
1998,0.262978143,JAX,5812
1999,0.275983385,JAX,5812
2000,0.286356007,JAX,5812
1986,0.345270509,WNST,2200
1986,0.298086749,6100B,5621
1987,0.045905361,6100B,5621
1988,0.050309575,6100B,5621
1989,0.03932735,6100B,5621
1986,0.4416,WMI.3,6211
1987,0.375246533,WMI.3,6211
1988,0.3332,WMI.3,6211
1989,0.324787687,WMI.3,6211
1990,0.3264,WMI.3,6211
1986,0.457845752,AIT5,4813
1987,0.4,AIT5,4813
1988,0.338133933,AIT5,4813
1989,0.34,AIT5,4813
1990,0.34,AIT5,4813
1991,0.34,AIT5,4813
1992,0.339539735,AIT5,4813
1993,0.35,AIT5,4813
1994,0.34,AIT5,4813
1995,0.35,AIT5,4813
1996,0.35,AIT5,4813
1997,0.341714085,AIT5,4813
1998,0.35,AIT5,4813
1986,0.46,WEC,4931
1987,0.389357293,WEC,4931
1988,0.34,WEC,4931
1989,0.34,WEC,4931
1990,0.34,WEC,4931
1991,0.34,WEC,4931
1992,0.34,WEC,4931
1993,0.346910342,WEC,4931
1994,0.35,WEC,4931
1995,0.35,WEC,4931
1996,0.35,WEC,4931
1997,0.346471221,WEC,4931
1998,0.35,WEC,4931
1999,0.345097094,WEC,4931
2000,0.347122132,WEC,4931
1986,0.4508,WIC1,4924
1987,0.391270744,WIC1,4924
1988,0.34,WIC1,4924
1989,0.34,WIC1,4924
1990,0.3264,WIC1,4924
1991,0.339475958,WIC1,4924
1992,0.313171645,WIC1,4924
1993,0.35,WIC1,4924
1994,0.35,WIC1,4924
1995,0.35,WIC1,4924
1996,0.35,WIC1,4924
1997,0.3436,WIC1,4924
1998,0.344745379,WIC1,4924
1999,0.341730136,WIC1,4924
2000,0.344244593,WIC1,4924
1986,0.435255082,WEC1,4924
1987,0.371102538,WEC1,4924
1988,0.328482359,WEC1,4924
1989,0.34,WEC1,4924
1990,0.312219916,WEC1,4924
1991,0.314023013,WEC1,4924
1992,0.33227947,WEC1,4924
1993,0.3203317,WEC1,4924
1994,0.35,WEC1,4924
1986,0.46,LNT,4931
1987,0.4,LNT,4931
1988,0.34,LNT,4931
1989,0.332775762,LNT,4931
1990,0.34,LNT,4931
1991,0.34,LNT,4931
1992,0.339539735,LNT,4931
1993,0.343,LNT,4931
1994,0.347205573,LNT,4931
1995,0.345904751,LNT,4931
1996,0.343,LNT,4931
1997,0.34955922,LNT,4931
1998,0.35,LNT,4931
1999,0.35,LNT,4931
2000,0.33679428,LNT,4931
1986,0.446063784,WEC3,4931
1987,0.4,WEC3,4931
1988,0.34,WEC3,4931
1989,0.34,WEC3,4931
1990,0.34,WEC3,4931
1991,0.34,WEC3,4931
1992,0.34,WEC3,4931
1993,0.348334282,WEC3,4931
1994,0.35,WEC3,4931
1995,0.35,WEC3,4931
1996,0.343,WEC3,4931
1997,0.342651299,WEC3,4931
1998,0.343,WEC3,4931
1999,0.34798813,WEC3,4931
2000,0.34583425,WEC3,4931
1986,0.435977521,WISC,4924
1987,0.389967272,WISC,4924
1988,0.330669715,WISC,4924
1989,0.330098749,WISC,4924
1990,0.327963227,WISC,4924
1991,0.323834698,WISC,4924
1992,0.32640912,WISC,4924
1986,0.441240365,WZR.1,1311
1987,0.348540416,WZR.1,1311
1988,0.303995824,WZR.1,1311
1989,0.328706779,WZR.1,1311
1990,0.325392301,WZR.1,1311
1991,0.321975626,WZR.1,1311
1992,0.304323361,WZR.1,1311
1993,0.323205014,WZR.1,1311
1994,0.334592949,WZR.1,1311
1995,0.337353941,WZR.1,1311
1996,0.329599193,WZR.1,1311
1997,0.324635117,WZR.1,1311
1998,0.332861113,WZR.1,1311
1999,0.35,WZR.1,1311
2000,0.367628584,WZR.1,1311
1986,0.4508,WIT.1,2860
1987,0.397719696,WIT.1,2860
1988,0.338133933,WIT.1,2860
1989,0.34,WIT.1,2860
1990,0.34,WIT.1,2860
1991,0.34,WIT.1,2860
1992,0.33656532,WIT.1,2860
1993,0.348334282,WIT.1,2860
1994,0.342535338,WIT.1,2860
1995,0.35,WIT.1,2860
1996,0.35,WIT.1,2860
1997,0.339704988,WIT.1,2860
1998,0.315321424,WIT.1,2860
1986,0.46,HBWFQ,9995
1987,0.221583615,HBWFQ,9995
1988,0.269425402,HBWFQ,9995
1989,0.27632371,HBWFQ,9995
1990,0.248145981,HBWFQ,9995
1991,0.284958786,HBWFQ,9995
1992,0.305216056,HBWFQ,9995
1993,0.265028397,HBWFQ,9995
1994,0.243120387,HBWFQ,9995
1995,0.2775983,HBWFQ,9995
1996,0.302434256,HBWFQ,9995
1997,0.280313975,HBWFQ,9995
1998,0.156339832,HBWFQ,9995
1986,0.455157396,WLHN,5211
1987,0.389811588,WLHN,5211
1988,0.332621409,WLHN,5211
1989,0.337740252,WLHN,5211
1990,0.329798439,WLHN,5211
1991,0.331690062,WLHN,5211
1992,0.329037157,WLHN,5211
1993,0.3778,WLHN,5211
1994,0.35,WLHN,5211
1995,0.342138715,WLHN,5211
1996,0.349540222,WLHN,5211
1997,0.327060539,WLHN,5211
1998,0.344569875,WLHN,5211
1999,0.320394089,WLHN,5211
2000,0.325368151,WLHN,5211
1986,0.448730349,WOV,3089
1987,0.376391847,WOV,3089
1986,0.46,WWW,3140
1987,0.376539922,WWW,3140
1988,0.331479241,WWW,3140
1989,0.336987011,WWW,3140
1990,0.336253475,WWW,3140
1991,0.32286403,WWW,3140
1992,0.34,WWW,3140
1993,0.340908048,WWW,3140
1994,0.35,WWW,3140
1995,0.342511628,WWW,3140
1996,0.34857694,WWW,3140
1997,0.3428,WWW,3140
1998,0.35,WWW,3140
1999,0.344871047,WWW,3140
2000,0.333359248,WWW,3140
1986,0.035912557,WDBN,1311
1987,0.089443141,WDBN,1311
1988,0.152649627,WDBN,1311
1989,0.15748659,WDBN,1311
1990,0.142505186,WDBN,1311
1991,0.157416702,WDBN,1311
1986,0.4324,3WBTL,4813
1987,0.371873282,3WBTL,4813
